"Fullscale_V9_DataCollectSweep1_041026: Design Number","Fullscale_V9_DataCollectSweep1_041026: BaseSize (m)","Fullscale_V9_DataCollectSweep1_041026: BEAVSExtension (mm)","Fullscale_V9_DataCollectSweep1_041026: BEAVSPosition (m)","Fullscale_V9_DataCollectSweep1_041026: FreestreamAltitude (ft)","Fullscale_V9_DataCollectSweep1_041026: FreestreamMach","Fullscale_V9_DataCollectSweep1_041026: FreestreamTemperature (C)","Fullscale_V9_DataCollectSweep1_041026: NumSteps","Fullscale_V9_DataCollectSweep1_041026: Cell Count","Fullscale_V9_DataCollectSweep1_041026: Center of Loads (m)","Fullscale_V9_DataCollectSweep1_041026: Drag BEAVS (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Camera Pod (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Center Body (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Coefficient","Fullscale_V9_DataCollectSweep1_041026: Drag Fins (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Nose (N)","Fullscale_V9_DataCollectSweep1_041026: Drag of all external components (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Tail & Base (N)","Fullscale_V9_DataCollectSweep1_041026: Total Solver CPU Time (s)","Fullscale_V9_DataCollectSweep1_041026: Total Solver Elapsed Time (s)"
571.0,0.03,13.33333333333333,1.23,3600.0,0.52,7.0,470.0,2411128.0,-0.48459987147747846,11.966003319747921,3.437969143647331,21.083892089193373,1.0005240397548412,15.161809137625987,-124.07178265594824,90.7348711874144,163.15698015314803,21577.485940999984,2721.963816159998
572.0,0.03,13.33333333333333,1.23,3600.0,0.53,7.0,470.0,2411125.0,-0.4855883031292329,12.451086848478807,3.5813990049534956,21.72971298228289,0.9991517436594133,15.683059125756122,-123.80339617885352,94.12894141697521,164.4870796343574,21885.684966000015,2763.890722687997
573.0,0.03,13.33333333333333,1.23,3600.0,0.54,7.0,470.0,2411308.0,-0.48653778814444515,12.887195597580261,3.739776553372596,22.20264686169269,0.9914283495095492,16.197325585705375,-123.52407181385996,96.95916166829377,165.45628888380278,21063.409306000016,2672.9473375840025
574.0,0.03,13.33333333333333,1.23,3600.0,0.55,7.0,470.0,2411297.0,-0.48747225937661315,13.44359572243509,3.8442960236907497,23.270810588006515,0.9955554992152409,16.78594581667336,-123.2448459786398,101.00220131534986,166.9023991431839,35624.491875,4865.980236940994
575.0,0.03,13.33333333333333,1.23,3600.0,0.56,7.0,470.0,2411362.0,-0.48845702669115404,14.176861594122764,3.87048802887303,25.107085420372815,1.015720729686501,17.553562688304286,-122.97615089708229,106.82929876993954,169.09745193534897,21715.169728000023,2745.668328790999
576.0,0.03,13.33333333333333,1.23,3600.0,0.5700000000000001,7.0,470.0,2411393.0,-0.48957689159915274,14.155027105347582,4.260286543929558,23.18591692257475,0.9632898961556503,17.66467295954606,-122.61075933696755,104.96553409628874,168.31038990185834,22177.783503,2807.207085971
577.0,0.03,13.33333333333333,1.23,3600.0,0.58,7.0,470.0,2411579.0,-0.49076518816755565,14.581183330516287,4.474551421898761,23.12857161881469,0.9481954678418807,18.097327059128425,-122.27022173221839,106.97785030357048,168.9664386054307,22848.726678000006,2902.4436215219994
578.0,0.03,13.33333333333333,1.23,3600.0,0.59,7.0,470.0,2411692.0,-0.49182189364503287,15.15743709926199,4.607184080082547,24.13571256711634,0.950126164958008,18.727520931011483,-121.92850567399735,110.92393876398283,170.22458976050785,21762.893758999995,2750.4733281730028
579.0,0.03,13.33333333333333,1.23,3600.0,0.6,7.0,470.0,2412032.0,-0.49300063040070946,15.672696699026021,4.778624683436075,24.662822572415212,0.9487829966258161,19.26429324959576,-121.54929287468129,114.55376957560327,171.72462524581152,21506.316124999954,2721.042917093999
580.0,0.03,13.33333333333333,1.23,3600.0,0.61,7.0,470.0,2411720.0,-0.4942073045186577,16.172803941873756,4.973453379926898,25.08223300734864,0.9393762023442254,19.81266478601554,-121.12099727478864,117.23012513743453,172.30996729705834,31242.53410900001,4210.732243753997
581.0,0.03,13.33333333333333,1.23,3600.0,0.62,7.0,470.0,2411839.0,-0.49556156590239026,16.62285653335533,5.196715881068677,25.187208887241635,0.9251319395926791,20.261501983677515,-120.60679893123209,119.26885494190827,172.60737058779722,22391.99096600001,2851.3919188650025
582.0,0.03,13.33333333333333,1.23,3600.0,0.63,7.0,470.0,2412196.0,-0.4968645326391149,17.193893432943838,5.375183074117711,25.786735587446064,0.9245775597850829,20.846060501979373,-119.92152134898961,123.0734681055067,173.79311685800934,22322.045033999944,2820.407686884001
583.0,0.03,13.33333333333333,1.23,3600.0,0.64,7.0,470.0,2412337.0,-0.4982186133251024,17.773750158343514,5.548726314274942,26.369426562519177,0.9284129637159558,21.458141373466287,-118.79670614497103,127.53845009080962,175.18511182717674,21455.080930999993,2716.2742371260033
584.0,0.03,13.33333333333333,1.23,3600.0,0.65,7.0,470.0,2412285.0,-0.4996549669480142,18.349041290341397,5.731366489097682,26.827548193997906,0.9356646309756518,22.05024158781096,-116.99272692991309,132.5827187875091,176.61724815617424,21488.632432999984,2735.418619769998
585.0,0.03,13.33333333333333,1.23,3600.0,0.66,7.0,470.0,2412773.0,-0.5012155472730246,18.9302670387266,5.931247146393032,27.15699097226281,0.9441754299413665,22.630149723761487,-114.45427677222726,137.93693343917747,177.74255533026079,30929.210338000004,4175.092763655994
586.0,0.03,13.33333333333333,1.23,3600.0,0.67,7.0,470.0,2413122.0,-0.5028946990442309,19.428592854739684,6.115933694211318,27.347346774499602,0.949809511118783,23.189691214386304,-111.55394527945423,142.9967378790603,178.46911862067762,21924.466221000002,2773.5593527259966
587.0,0.03,13.33333333333333,1.23,3600.0,0.6799999999999999,7.0,470.0,2412968.0,-0.5045180790539874,20.073263074721865,6.229694419153613,27.678538392444743,0.9601877751076333,23.793512549416903,-108.74477569751741,148.90661053307596,179.87637779485624,21308.164823999978,2693.8531759729995
588.0,0.03,13.33333333333333,1.23,3600.0,0.69,7.0,470.0,2413450.0,-0.5062644792256604,20.65540898401276,6.415302550021325,27.944842390620426,0.9690244891404151,24.372960531872273,-105.52864859483672,154.7294318449321,180.86956598324204,22052.174468000005,2801.2665000100023
589.0,0.03,13.33333333333333,1.23,3600.0,0.7,7.0,470.0,2413799.0,-0.5079920413201527,21.294895757831544,6.484844829240068,28.456895290198467,0.9844198188129657,25.034004464586417,-102.06405949503477,161.77686064993856,182.57027980311688,21302.869780999998,2690.8212852849983
590.0,0.03,13.33333333333333,1.23,3600.0,0.71,7.0,470.0,2414009.0,-0.5098820901996898,21.72910983346278,6.604084214181909,28.507878081317273,0.9883132798886807,25.576940064166386,-98.41761592390806,167.09033319250779,183.0899369232875,21022.47622299999,2658.4395100599995
591.0,0.03,13.33333333333333,1.23,3600.0,0.72,7.0,470.0,2414129.0,-0.511758467629706,22.475341502988393,6.514092243458584,28.965135354525962,1.0027056048680743,26.218224061264003,-94.61333500309922,174.33252378455728,184.77306562541955,28900.767699000036,3891.1589627629996
592.0,0.03,13.33333333333333,1.23,3600.0,0.73,7.0,470.0,2414418.0,-0.513653616751438,23.293004263085308,6.467203964303087,29.71520041748836,1.023662268613512,26.980086229502845,-90.6629339687287,182.95421702420148,187.16165611855058,20406.003182999993,2594.047180071998
593.0,0.03,13.33333333333333,1.23,3600.0,0.74,7.0,470.0,2414897.0,-0.5157738819266169,23.50177147023146,6.557011161264994,29.259431873220926,1.01706507274829,27.413356153432662,-86.30470695566217,186.78937955849943,186.36251585601153,20673.607184999975,2612.8739591649983
594.0,0.03,13.33333333333333,1.23,3600.0,0.75,7.0,470.0,2414558.0,-0.5178201188619679,24.454589736306893,6.430536808467055,29.842564608255355,1.0369486777159256,28.091391724439205,-81.9090825070999,195.62294080280302,188.71294043243438,21333.778185999978,2700.085771782004
595.0,0.03,15.0,1.23,3600.0,0.1,7.0,470.0,2412213.0,-0.46396304842779146,0.4026202379997882,0.14821067285007788,1.1919362465956935,1.0713551055676904,0.7358214371389413,-129.9239813854698,3.5931343152308934,131.0385271061162,20051.241827000005,2549.8297836379975
596.0,0.03,15.0,1.23,3600.0,0.11,7.0,470.0,2412213.0,-0.4641191171843146,0.4994134508268895,0.1781618167144264,1.3700168670662438,1.065368521627303,0.8724022591644807,-129.88059230481034,4.323398144141793,131.28399605518007,29040.00668600003,3923.859287135998
597.0,0.03,15.0,1.23,3600.0,0.12,7.0,470.0,2412213.0,-0.46429620477466,0.6123572207571243,0.21062775126438946,1.5625571105848022,1.0629322424553047,1.015471748259985,-129.83328748377636,5.13343502370479,131.5657086766148,20241.568362000016,2559.7035982209986
598.0,0.03,15.0,1.23,3600.0,0.13,7.0,470.0,2412213.0,-0.46447957896701775,0.7246968416694366,0.24571209939458913,1.7677766176062952,1.055393715980675,1.1760245880130866,-129.78218018533664,5.981928536106035,131.8498985747592,20149.04940999999,2552.373670555
599.0,0.03,15.0,1.23,3600.0,0.14,7.0,470.0,2412213.0,-0.4646778869390765,0.8555629655439263,0.2830658555864707,1.991648828873132,1.054462946678265,1.3473721698514098,-129.7276501624272,6.931502791575124,132.1815031341474,20249.700163000005,2575.303387670998
600.0,0.03,15.0,1.23,3600.0,0.15,7.0,470.0,2412213.0,-0.464890800565762,0.9893712313790115,0.3228851719762719,2.2281752440135514,1.0508242903564495,1.5291223878951992,-129.66922307938083,7.929624322028539,132.52929336614534,20107.716098000008,2541.7295210690004
601.0,0.03,15.0,1.23,3600.0,0.16,7.0,470.0,2412213.0,-0.46513753179583284,1.1414291514657773,0.3643967713170181,2.486788154116607,1.0581403039615156,1.7146640796309556,-129.6072260493959,9.08496404752632,132.9849119403919,20026.89331899997,2533.862558543996
602.0,0.03,15.0,1.23,3600.0,0.17,7.0,470.0,2412213.0,-0.4653669208089924,1.2939779607919462,0.4091894733786029,2.7508567168921334,1.0497089874649816,1.9204756151039846,-129.5411619160637,10.174351531917544,133.34101368181456,28873.825794,3894.711680431999
603.0,0.03,15.0,1.23,3600.0,0.18,7.0,470.0,2412213.0,-0.46562819296172225,1.4556757965018137,0.4561911202121406,3.0278678886104693,1.0460114203715392,2.13279523696936,-129.47122825490197,11.36636029655183,133.76505850916,20440.576333000008,2599.9935887050037
604.0,0.03,15.0,1.23,3600.0,0.19,7.0,470.0,2412213.0,-0.46592338888850676,1.6280349899333713,0.5060188924659011,3.3177711666519585,1.044106684443377,2.351647556709746,-129.39715962702826,12.641309669421027,134.2349966906883,20088.68593999999,2536.8858463220004
605.0,0.03,15.0,1.23,3600.0,0.2,7.0,470.0,2412213.0,-0.4662188694591899,1.8117260052068493,0.5573180555349444,3.6313492831690133,1.0442035328562373,2.586623357395413,-129.31941335666482,14.008291094120487,134.7406877494791,20344.013533999983,2573.635073831995
606.0,0.03,15.0,1.23,3600.0,0.21,7.0,470.0,2412213.0,-0.4665234285777316,2.003990831452962,0.6115147398321868,3.9480423540462013,1.0392702852804632,2.8282075078268725,-129.2374352308345,15.371176178293949,135.21685597597025,20335.97230200002,2583.6225742750003
607.0,0.03,15.0,1.23,3600.0,0.22,7.0,470.0,2412213.0,-0.46685573769468336,2.209423461021184,0.6674336075809737,4.295915866779169,1.040859993327571,3.0825726231292463,-129.15173452253495,16.89575793581817,135.79214689984255,30137.041747000007,4084.323067329004
608.0,0.03,15.0,1.23,3600.0,0.23,7.0,470.0,2412224.0,-0.46728082448403724,2.4199049021765524,0.7286517043606076,4.6172467649798,1.0334861379349565,3.325070952898218,-129.0611213515028,18.335819918173293,136.30606694526088,20245.623171999996,2554.4541081080015
609.0,0.03,15.0,1.23,3600.0,0.24,7.0,470.0,2412224.0,-0.46758419754751707,2.657635525263923,0.7857536643228006,5.051965345039865,1.0449675033324597,3.6187378617628756,-128.96813621082808,20.186697010334612,137.04074082477322,19870.979353000028,2509.942431411998
610.0,0.03,15.0,1.23,3600.0,0.25,7.0,470.0,2412224.0,-0.46796786340246754,2.8923348448450747,0.8494934139941498,5.4293833115130585,1.0431744909272003,3.898263887560665,-128.86966823993797,21.866384874514985,137.66657765654,20149.454506000005,2556.5328562230015
611.0,0.03,15.0,1.23,3600.0,0.26,7.0,470.0,2412235.0,-0.46835886685236916,3.1276891248442626,0.9187535780684633,5.762512931671804,1.0315936799634156,4.177871836709652,-128.76577656522463,23.38812361074466,138.1670727046751,19990.489604999988,2522.4761854779968
612.0,0.03,15.0,1.23,3600.0,0.27,7.0,470.0,2412235.0,-0.4687078827901977,3.3936655863614518,0.9855342716647265,6.203094772004594,1.033437959275717,4.494816960968521,-128.65901676973928,25.266898565371502,138.8488037441115,19883.501661999966,2513.491772686002
613.0,0.03,15.0,1.23,3600.0,0.28,7.0,470.0,2412235.0,-0.4691262991720247,3.657115979444159,1.0584110926161883,6.598603110758372,1.0289432094503674,4.800492813773336,-128.54654713826042,27.05499610449043,139.4869202461588,29156.05004099999,3940.368276462001
614.0,0.03,15.0,1.23,3600.0,0.29,7.0,470.0,2412283.0,-0.4695560373211405,3.9598794283786662,1.124558268302256,7.144281727694236,1.0401162163742053,5.14468285951299,-128.4318040088726,29.33714636572987,140.3955480907143,20159.332665999995,2557.9816991539983
615.0,0.03,15.0,1.23,3600.0,0.3,7.0,470.0,2412315.0,-0.47005109144536217,4.246446735643676,1.2016661569377038,7.5623527376166475,1.0362787875054345,5.4594438143008315,-128.30956463203677,31.27945005922153,141.1191052467595,20390.47829900003,2574.7243440859993
616.0,0.03,15.0,1.23,3600.0,0.31,7.0,470.0,2412331.0,-0.470506540973155,4.542802526660297,1.2820124636923806,7.978913178183642,1.0290239762988342,5.789622438420164,-128.18171252825596,33.16567780995856,141.75403973125802,20211.950571999987,2556.837753067997
617.0,0.03,15.0,1.23,3600.0,0.32,7.0,470.0,2412315.0,-0.47105816816986534,4.880445252133824,1.3560056290577323,8.558003152357575,1.0378798219347725,6.141209129217346,-128.05111827712233,35.64404770380401,142.75950281815986,20395.764903999996,2588.409280073002
618.0,0.03,15.0,1.23,3600.0,0.33,7.0,470.0,2412443.0,-0.47150137717885904,5.200037953597927,1.439338878659541,9.032192322116668,1.033481129561917,6.511135631230765,-127.91230269821962,37.74595622232002,143.47555413493475,30114.563204000016,4069.172996322997
619.0,0.03,15.0,1.23,3600.0,0.34,7.0,470.0,2412427.0,-0.4720541311673638,5.543780215248469,1.521272777851113,9.552976710774939,1.0337473233815548,6.8662601230209415,-127.76793104613341,40.078569542069985,144.36221076130795,20404.899236999994,2576.5083639120003
620.0,0.03,15.0,1.23,3600.0,0.35,7.0,470.0,2412531.0,-0.472530775203244,5.888437891465314,1.6147996422489592,9.998708841479752,1.0259991928743744,7.245058906689707,-127.61531328492617,42.152475316052836,145.02078331909527,20039.000570999997,2532.421545078003
621.0,0.03,15.0,1.23,3600.0,0.36,7.0,470.0,2412555.0,-0.47311603822123277,6.260167079265211,1.7033672447490982,10.55177343668924,1.0267266502590442,7.623367882795382,-127.45758901268631,44.62721842471235,145.94613179389975,20829.924251000008,2644.421381557
622.0,0.03,15.0,1.23,3600.0,0.37,7.0,470.0,2412539.0,-0.4737058911466825,6.637189465958666,1.7966884526426814,11.069547964124611,1.0242445091398635,8.003565768506489,-127.29217389703807,47.026980255417605,146.81216250122324,19840.096825999964,2505.069835331997
623.0,0.03,15.0,1.23,3600.0,0.38,7.0,470.0,2412625.0,-0.47420255430662794,7.0230110209082905,1.8912080043100192,11.619474695122042,1.0207394474217137,8.42579032487518,-127.12042461089275,49.433582368187,147.59452293386423,19925.080926999995,2517.965238686003
624.0,0.03,15.0,1.23,3600.0,0.39,7.0,470.0,2412700.0,-0.4748326465716559,7.452690857674509,1.977015214897108,12.345486010320961,1.0281876902966844,8.864484806715026,-126.94484084493999,52.44953106845682,148.75469502378922,28951.938472000063,3902.4566046830064
625.0,0.03,15.0,1.23,3600.0,0.4,7.0,470.0,2412634.0,-0.47555318839785865,7.8193355090099885,2.094303366400416,12.684692808432263,1.0178712233850828,9.225349797682231,-126.75478872235637,54.62014231844165,149.55124955927312,21103.647505000015,2680.069771947996
626.0,0.03,15.0,1.23,3600.0,0.41,7.0,470.0,2412755.0,-0.476125155129514,8.303854678108632,2.17716372382486,13.594979825989387,1.0299472070478586,9.71875224827379,-126.56905879737985,58.06610263181504,150.8404109529982,20489.510229999993,2587.954397850997
627.0,0.03,15.0,1.23,3600.0,0.42,7.0,470.0,2412816.0,-0.4768210986830836,8.699460190915875,2.2947783298060314,13.982997531689367,1.0202966258286708,10.12184398414017,-126.36637621257192,60.36219609800176,151.62949227402225,20340.018387000026,2574.5302135099973
628.0,0.03,15.0,1.23,3600.0,0.43,7.0,470.0,2412875.0,-0.47750410263135795,9.153054075435694,2.4010006409999596,14.636596158252345,1.0198994662755914,10.571022089650247,-126.16146970574175,63.246174057058596,152.64597079846206,21388.316803000016,2719.659627944003
629.0,0.03,15.0,1.23,3600.0,0.4400000000000001,7.0,470.0,2412998.0,-0.47820548655741846,9.603951195577643,2.515378288461239,15.249874907903378,1.018719314340363,11.038303294676345,-125.9488305772545,66.14543761879666,153.6867605094325,30492.821595,4121.899041456001
630.0,0.03,15.0,1.23,3600.0,0.4500000000000001,7.0,470.0,2413035.0,-0.4788645490867619,10.081913561284592,2.633075988663635,15.897682559114367,1.016930246746139,11.52043420550758,-125.73021952340152,69.06471001892255,154.66182322775393,21250.850638999964,2686.719706420001
631.0,0.03,15.0,1.23,3600.0,0.46,7.0,470.0,2413146.0,-0.47959773077766005,10.606142215606,2.7203378083964305,16.89826914387962,1.0269703553377028,12.072072033088093,-125.5129173562821,72.88087495551741,156.09697111082937,20941.061657999984,2652.424306900001
632.0,0.03,15.0,1.23,3600.0,0.47,7.0,470.0,2413096.0,-0.48037472674156456,11.118656638857656,2.821605387032141,17.809914609217568,1.0335685174939968,12.590868375859513,-125.28742321099618,76.57287681802384,157.51925501805317,20341.229542000015,2588.312204246998
633.0,0.03,15.0,1.23,3600.0,0.48,7.0,470.0,2413162.0,-0.4811936259254594,11.59012519870989,2.9659769925285002,18.215666691237857,1.0243103928176727,13.038158738325421,-125.04493426099816,79.1505706288691,158.3855772690656,20803.937800000018,2627.0006400960006
634.0,0.03,15.0,1.23,3600.0,0.49,7.0,470.0,2413172.0,-0.48205358104743934,12.061274821185096,3.111862880657341,18.63004567764625,1.0178080995170649,13.513320482384227,-124.79736201831876,81.95926278548819,159.44012094193403,21238.067607999976,2685.3165897730005
635.0,0.03,15.0,1.23,3600.0,0.5,7.0,470.0,2413393.0,-0.4827364157235702,12.659267228575212,3.207885315911326,19.744816425087215,1.0249452789706042,14.128073523881833,-124.5566558082504,85.93710118570147,160.75371450049624,21381.99491099998,2724.7305623560046
636.0,0.03,15.0,1.23,3600.0,0.51,7.0,470.0,2413344.0,-0.4836450296642298,13.187861682158061,3.3203213610297238,20.537599889360056,1.0276750312996663,14.664881143418548,-124.30590935972612,89.64708367518521,162.24232895894494,21164.063378000006,2697.310340250002
637.0,0.03,15.0,1.23,3600.0,0.52,7.0,470.0,2413407.0,-0.48457431910248716,13.660871242917791,3.5044743999562953,20.695637828844117,1.0137083438156549,15.096656146861525,-124.03332272237407,91.9305207501643,163.00620385395865,20701.272794999997,2615.3314173920016
638.0,0.03,15.0,1.23,3600.0,0.53,7.0,470.0,2413528.0,-0.485394616930101,14.299400743909176,3.5942957895824583,21.950885489036434,1.0236014435747922,15.745426250715967,-123.77628099448793,96.43231964315768,164.6185923644016,20649.09431599997,2621.5248264679985
639.0,0.03,15.0,1.23,3600.0,0.54,7.0,470.0,2413607.0,-0.4863066186799224,14.851373040495611,3.7320280140195266,22.544855824647794,1.0191076259310559,16.27369457342612,-123.49974365163894,99.66612424278732,165.76391644183724,34260.36776200004,4672.85692387
640.0,0.03,15.0,1.23,3600.0,0.55,7.0,470.0,2413642.0,-0.4873161135704577,15.487519766068104,3.8233023323417976,23.872916133538475,1.029081614041086,16.919151678095808,-123.21737879942798,104.40352992197273,167.51801881135654,20996.10882299997,2649.7687218990004
